ジャンル名,売上指数（千円）,シェア,商品ランク入り数
梅干し,200025,53.22%,19751
漬物,105490,28.07%,23788
キムチ,52988,14.10%,9104
メンマ・ザーサイ,11506,3.06%,1863
その他,3564,0.95%,997
オリーブ,1150,0.31%,477
ピクルス,994,0.26%,448
水キムチ,126,0.03%,122
