ジャンル名,売上指数（千円）,シェア,商品ランク入り数
スッポン,21390,34.05%,0
その他,20022,31.88%,1763
シジミ,16804,26.75%,1304
サメ,4323,6.88%,131
卵黄,273,0.43%,115
