ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,26170,42.55%,3009
革,17176,27.93%,4947
金具・パーツ,14100,22.92%,9534
染料,3005,4.89%,1168
糸,1055,1.72%,530
