ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ゲルマニウムネックレス,1036,45.03%,73
ゲルマニウムブレスレット,678,29.48%,120
ゲルマニウムシール,479,20.82%,46
その他,62,2.72%,10
ゲルマニウム温浴ボール,45,1.96%,6
