ジャンル名,売上指数（千円）,シェア,商品ランク入り数
赤身,26316,53.60%,1657
セット・詰め合わせ,10812,22.02%,679
霜降り,6048,12.32%,251
レバー,2968,6.05%,272
その他,2017,4.11%,393
タテガミ,592,1.21%,111
ハツ,160,0.33%,25
モツ,121,0.25%,33
タン,62,0.13%,10
