ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ビフィズス菌,59812,39.91%,3884
その他,57283,38.23%,3688
KW乳酸菌,7408,4.94%,590
フェカリス菌,6897,4.60%,440
マルチプロバイオティック,6571,4.38%,411
L-92乳酸菌,6167,4.12%,423
アシドフィルス菌,2129,1.42%,388
ケフィア,1958,1.31%,340
ラブレ菌,1631,1.09%,161
