ジャンル名,売上指数（千円）,シェア,商品ランク入り数
簡易マッサージグッズ,240157,37.40%,12575
ストレッチグッズ,139383,21.71%,5159
フットケア用品,79185,12.33%,6557
アイケア用品,42975,6.69%,3629
その他,37317,5.81%,2998
腰ケア用品,34680,5.40%,1430
温浴器,28294,4.41%,720
岩盤浴,18663,2.91%,916
フットバス,11278,1.76%,905
木酢液グッズ,4026,0.63%,577
気泡浴器,2352,0.37%,129
炭グッズ,1417,0.22%,167
耳ツボ関連,1201,0.19%,367
竹酢液グッズ,855,0.13%,158
エステユニフォーム,383,0.06%,111
光触媒グッズ,0,0.00%,91
