ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,79988,72.86%,11982
岩塩,15921,14.50%,3225
クリスタルソルト,7266,6.62%,1289
セット・詰め合わせ,4105,3.74%,671
ハーブソルト,2498,2.28%,837
