ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はさみ,12253,31.04%,4624
カッターナイフ,11118,28.16%,2638
裁断機・ディスクカッター,6768,17.14%,820
カッティングマット,3209,8.13%,797
手動シュレッダー,2566,6.50%,399
レターオープナー・ペーパーナイフ,2031,5.14%,686
その他,927,2.35%,318
カッター替え刃,608,1.54%,262
