ジャンル名,売上指数（千円）,シェア,商品ランク入り数
オートミール,56685,56.99%,3967
その他,26103,26.25%,4212
グラノーラ,13609,13.68%,2013
コーンフレーク,1003,1.01%,316
ミューズリー,927,0.93%,225
ブラン,896,0.90%,204
玄米フレーク,235,0.24%,174
