ジャンル名,売上指数（千円）,シェア,商品ランク入り数
醤油イクラ,27879,81.21%,1726
筋子,4401,12.82%,498
塩イクラ,1568,4.57%,128
生イクラ,387,1.13%,26
その他,97,0.28%,17
