ジャンル名,売上指数（千円）,シェア,商品ランク入り数
仏具,270559,59.23%,20796
神具,55098,12.06%,6514
線香,50348,11.02%,12779
数珠,40311,8.82%,5462
その他,16080,3.52%,3210
朱印帳,10394,2.28%,3714
仏前ろうそく,9222,2.02%,3782
数珠袋,2656,0.58%,1234
ろうそく立て,1605,0.35%,482
ろうそく消し,534,0.12%,266
