ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,15729,16.71%,2327
ぬか漬け,11257,11.96%,1973
塩漬け,9938,10.56%,2341
しょうゆ漬け,9159,9.73%,2602
その他,9059,9.63%,2847
たくあん漬け,7380,7.84%,1855
松前漬け,7296,7.75%,818
らっきょう漬け,6034,6.41%,1136
酢漬け,5101,5.42%,1214
みそ漬け,3692,3.92%,1190
かす漬け,2778,2.95%,668
浅漬け,2631,2.80%,1228
しば漬け,1542,1.64%,755
わさび漬け,872,0.93%,377
こうじ漬け,807,0.86%,294
福神漬け,638,0.68%,282
もろみ漬け,203,0.22%,93
