ジャンル名,売上指数（千円）,シェア,商品ランク入り数
絵具,46905,34.08%,11224
クレヨン,22319,16.21%,4801
その他,19721,14.33%,4416
額縁,15617,11.35%,2798
画材用紙,13065,9.49%,6602
キャンバス・パネル,7177,5.21%,1637
筆,4075,2.96%,1893
イーゼル,4000,2.91%,655
エアブラシ,2418,1.76%,166
スケッチバッグ,935,0.68%,247
パレット・絵皿,810,0.59%,258
つけペン,609,0.44%,264
