ジャンル名,売上指数（千円）,シェア,商品ランク入り数
レターケース・デスクトレー,26385,29.98%,4093
その他,23781,27.02%,5356
デスクマット,14566,16.55%,2274
ブックスタンド,14340,16.29%,2723
つり銭トレー,4010,4.56%,813
カード立て,3822,4.34%,1336
名刺箱,1102,1.25%,275
