ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,92462,76.96%,12148
岩塩,16279,13.55%,3482
クリスタルソルト,6260,5.21%,1184
セット・詰め合わせ,2742,2.28%,692
ハーブソルト,2400,2.00%,877
