ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ダンボール,55019,34.62%,7548
緩衝材,49334,31.05%,4828
梱包テープ,24407,15.36%,4365
その他,21439,13.49%,3661
ポリエチレンシート,6730,4.24%,951
クラフト紙,1514,0.95%,507
紙管,461,0.29%,118
