ジャンル名,売上指数（千円）,シェア,商品ランク入り数
マヌカハニー,196052,49.46%,5085
はちみつ,194520,49.07%,12432
巣蜜・コムハニー,5528,1.39%,319
ナッツのはちみつ漬け,322,0.08%,87
