ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,30639,36.09%,2782
もどきご飯・こんにゃくご飯,20896,24.62%,1836
麺類,13365,15.74%,2429
食事セット,10528,12.40%,504
スープ,6796,8.01%,877
粥・リゾット,2665,3.14%,513
