ジャンル名,売上指数（千円）,シェア,商品ランク入り数
両面テープ,10858,28.11%,3423
ボンド,8606,22.28%,2387
のり,5396,13.97%,3165
瞬間接着剤,3797,9.83%,1358
テープカッター台,3248,8.41%,1032
その他,3201,8.29%,1701
セロハンテープ,3190,8.26%,1468
接着はがし液,332,0.86%,172
