ジャンル名,売上指数（千円）,シェア,商品ランク入り数
パルミジャーノ・レッジャーノ,6567,64.21%,524
その他,2035,19.90%,303
コンテ,774,7.56%,135
ペコリーノ・ロマーノ,589,5.76%,130
チェダー,202,1.98%,124
エメンタール,60,0.59%,79
