ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリアケース・クリアファイル,28498,41.58%,12154
その他,16029,23.39%,5083
リングファイル,9427,13.75%,4597
バインダー,7620,11.12%,2896
ドキュメントファイル,1672,2.44%,749
個別フォルダー,1652,2.41%,375
名刺ファイル,1152,1.68%,703
フラットファイル,993,1.45%,593
スクラップブック,856,1.25%,447
インデックス,490,0.72%,446
ハンギングフォルダー,150,0.22%,129
