ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,17317,40.95%,1618
ダイエット紅茶,15967,37.76%,1610
ダイエット緑茶,6453,15.26%,724
ダイエットフルーツ茶,2549,6.03%,386
