ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,3028,58.72%,270
リゾット,1509,29.27%,233
玄米雑炊,491,9.52%,164
玄米粥,71,1.37%,133
あずき玄米粥,22,0.43%,98
玄米リゾット,21,0.40%,97
鶏粥,11,0.21%,3
クリームリゾット,4,0.08%,1
