ジャンル名,売上指数（千円）,シェア,商品ランク入り数
餃子,242293,57.31%,9780
セット・詰め合わせ,79836,18.88%,3015
その他,30605,7.24%,4205
肉まん,30082,7.12%,3163
小籠包,10881,2.57%,967
スープ,6925,1.64%,1660
シュウマイ,6798,1.61%,1710
ちまき,3425,0.81%,518
角煮,3219,0.76%,521
春巻き,1973,0.47%,471
饅頭,1765,0.42%,661
あんまん,1415,0.33%,363
麻婆豆腐,1293,0.31%,430
エビチリ,1027,0.24%,317
酢豚,541,0.13%,232
中華ポテト,279,0.07%,130
北京ダック,271,0.06%,105
揚げもち,96,0.02%,109
蒸し鶏,74,0.02%,110
