ジャンル名,売上指数（千円）,シェア,商品ランク入り数
グラノーラ,59999,40.10%,4646
オートミール,55708,37.23%,3139
その他,16565,11.07%,2983
ブラン,7470,4.99%,576
ミューズリー,5506,3.68%,483
コーンフレーク,2469,1.65%,567
玄米フレーク,1916,1.28%,342
