ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,25308,34.09%,2862
もどきご飯・こんにゃくご飯,20119,27.10%,1876
麺類,14318,19.29%,3206
食事セット,7879,10.61%,694
粥・リゾット,4427,5.96%,1069
スープ,2183,2.94%,596
