ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,39559,25.49%,2851
その他,37649,24.26%,3272
モモ,21608,13.93%,3703
手羽,21078,13.58%,1849
ムネ,16949,10.92%,2107
ささみ,6490,4.18%,1288
カワ,4994,3.22%,930
軟骨,3655,2.36%,697
砂肝・筋胃,1396,0.90%,489
レバー,1386,0.89%,460
ハツ,408,0.26%,142
