ジャンル名,売上指数（千円）,シェア,商品ランク入り数
シール・ステッカー,66011,65.49%,29595
ラベル用紙,28650,28.42%,5571
その他,2768,2.75%,1165
番号札・荷札,1646,1.63%,493
インデックスシール,1240,1.23%,547
カラーラベル,489,0.48%,264
