ジャンル名,売上指数（千円）,シェア,商品ランク入り数
仏具,239490,61.29%,19173
神具,49420,12.65%,6053
線香,40801,10.44%,11485
数珠,28294,7.24%,4457
その他,12316,3.15%,2954
朱印帳,9262,2.37%,3577
仏前ろうそく,8006,2.05%,3164
数珠袋,1796,0.46%,915
ろうそく立て,1026,0.26%,355
ろうそく消し,354,0.09%,200
