ジャンル名,売上指数（千円）,シェア,商品ランク入り数
手用歯ブラシ,184448,76.33%,22079
電子歯ブラシ・イオン歯ブラシ,23630,9.78%,3377
ワンタフトブラシ,18038,7.46%,2029
その他,12774,5.29%,4560
矯正用ブラシ,1421,0.59%,407
360度歯ブラシ,1327,0.55%,301
