ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤・柔軟剤,1389546,66.63%,5486
キッチン用洗剤,177641,8.52%,0
除菌剤,160616,7.70%,0
マルチクリーナー,74064,3.55%,0
その他,71900,3.45%,0
浴室・浴槽洗剤,62545,3.00%,0
カビ取り剤,58699,2.81%,6749
トイレ用洗剤,41954,2.01%,0
排水口・パイプクリーナー,24878,1.19%,0
キッチン用漂白剤,14819,0.71%,0
床用・カーペット用洗剤,4913,0.24%,0
さび落とし・金属磨き剤,1956,0.09%,0
ガラス・サッシ用洗剤,1237,0.06%,0
家具・木製品用洗剤,848,0.04%,177
