ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ホタテ,293551,77.97%,6312
カキ,49995,13.28%,3086
シジミ,6448,1.71%,1259
つぶ貝,4565,1.21%,666
アワビ,4048,1.08%,526
ハマグリ,3241,0.86%,471
アサリ,3178,0.84%,579
その他,2688,0.71%,496
サザエ,2641,0.70%,334
ホヤ,2127,0.56%,434
ムール貝,903,0.24%,216
鳥貝・トリガイ,683,0.18%,55
赤貝,494,0.13%,115
エスカルゴ,482,0.13%,100
平貝・タイラギ,433,0.11%,74
ほっき貝,380,0.10%,111
ばい貝,284,0.08%,71
とこぶし,234,0.06%,38
ミル貝,136,0.04%,26
