ジャンル名,売上指数（千円）,シェア,商品ランク入り数
レジンアクセサリークラフト道具,89061,25.14%,24765
編物道具,88875,25.09%,18332
裁縫道具,61884,17.47%,20522
刺繍道具,28462,8.03%,9491
アクセサリークラフトキット,24864,7.02%,10499
ペーパークラフトキット,16595,4.68%,5928
レザークラフト道具,13817,3.90%,4484
ビーズクラフト道具,8607,2.43%,6284
その他,6422,1.81%,1834
ちりめん細工キット,4453,1.26%,1358
シルバークラフトキット,3468,0.98%,371
ぬいぐるみ制作キット,3262,0.92%,1375
パッチワーク・キルティング道具,2904,0.82%,1045
フェルトクラフト道具,1612,0.45%,1100
