ジャンル名,売上指数（千円）,シェア,商品ランク入り数
シール・ステッカー,50080,65.21%,29325
ラベル用紙,22283,29.02%,4784
その他,2564,3.34%,1007
番号札・荷札,1145,1.49%,410
インデックスシール,435,0.57%,402
カラーラベル,288,0.37%,227
