ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,12941,20.80%,2177
わかめ,12828,20.62%,2274
昆布,12335,19.83%,2470
ひじき,8160,13.12%,552
めかぶ,6128,9.85%,1060
もずく,4509,7.25%,942
海ぶどう,2843,4.57%,404
セット・詰め合わせ,2470,3.97%,404
