ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ハンガー,149718,28.09%,16846
その他,88967,16.69%,13923
かご・バスケット,74770,14.03%,12721
突っ張り棒・突っ張り棚,47460,8.90%,5998
フック,40377,7.58%,13776
衣類収納ボックス,38437,7.21%,5024
マガジンボックス・ファイルボックス,21883,4.11%,3601
布団圧縮袋,15278,2.87%,1617
ウォールポケット,14392,2.70%,2720
布団収納ケース,13200,2.48%,2115
衣類圧縮袋,11249,2.11%,2062
マグネットラック,10148,1.90%,1925
有孔ボード・ペグボード,6113,1.15%,1102
レターホルダー,992,0.19%,277
