ジャンル名,売上指数（千円）,シェア,商品ランク入り数
濃口しょうゆ,29773,33.70%,7460
その他,18927,21.42%,4315
刺身しょうゆ・だししょうゆ,16529,18.71%,4083
セット・詰め合わせ,8911,10.09%,1615
再仕込みしょうゆ,3882,4.39%,743
薄口しょうゆ,3577,4.05%,1334
たまりじょうゆ,3057,3.46%,659
減塩しょうゆ,3002,3.40%,1032
白しょうゆ,693,0.78%,199
