ジャンル名,売上指数（千円）,シェア,商品ランク入り数
はさみ,12190,32.27%,4445
カッターナイフ,9305,24.64%,2879
裁断機・ディスクカッター,6890,18.24%,876
カッティングマット,4111,10.88%,743
手動シュレッダー,2286,6.05%,328
レターオープナー・ペーパーナイフ,1302,3.45%,554
その他,912,2.42%,411
カッター替え刃,773,2.05%,312
