ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,1917,50.71%,967
マカロニ,1413,37.40%,595
ペンネ,329,8.70%,213
フジッリ,89,2.36%,134
ファルファーレ,31,0.83%,101
