ジャンル名,売上指数（千円）,シェア,商品ランク入り数
マカロニ,4134,52.41%,658
その他,3005,38.10%,765
ペンネ,457,5.79%,244
フジッリ,230,2.92%,128
ファルファーレ,62,0.78%,28
