ジャンル名,売上指数（千円）,シェア,商品ランク入り数
ネーム印・浸透印,176429,38.26%,20270
スタンプ,106298,23.05%,27946
実印・代表印,54158,11.74%,4543
ケース付印鑑セット,39561,8.58%,4168
朱肉・スタンプ台,21050,4.56%,6147
認印,17424,3.78%,3301
印鑑ケース,14477,3.14%,4673
その他,13480,2.92%,5163
銀行印,12635,2.74%,1611
角印,5631,1.22%,1085
