ジャンル名,売上指数（千円）,シェア,商品ランク入り数
和風おせちセット,1946528,70.78%,9607
和洋おせちセット,334890,12.18%,2890
洋風おせちセット,194063,7.06%,1985
和洋中おせちセット,181117,6.59%,1587
中華おせちセット,70653,2.57%,464
その他,22761,0.83%,478
