ジャンル名,売上指数（千円）,シェア,商品ランク入り数
両面テープ,9942,25.05%,3920
ボンド,7299,18.39%,2091
のり,5309,13.38%,3075
瞬間接着剤,5219,13.15%,1614
その他,4017,10.12%,1969
セロハンテープ,3885,9.79%,1770
テープカッター台,3316,8.36%,1168
接着はがし液,697,1.76%,277
