ジャンル名,売上指数（千円）,シェア,商品ランク入り数
クリアケース・クリアファイル,44323,41.45%,14865
その他,18207,17.03%,6429
バインダー,12853,12.02%,4451
リングファイル,12159,11.37%,4661
ドキュメントファイル,10727,10.03%,1566
名刺ファイル,2303,2.15%,848
フラットファイル,1989,1.86%,1005
個別フォルダー,1898,1.78%,521
スクラップブック,1176,1.10%,465
インデックス,1159,1.08%,752
ハンギングフォルダー,139,0.13%,43
