ジャンル名,売上指数（千円）,シェア,商品ランク入り数
栄養・健康ドリンク,473747,45.18%,32091
その他,235107,22.42%,12867
特定保健用食品,127948,12.20%,6830
栄養調整食品,127785,12.19%,11586
健康油,47396,4.52%,3374
特別用途食品,14768,1.41%,2647
にがり,11148,1.06%,897
マクロビオティック,7029,0.67%,1465
スープ,3606,0.34%,1100
