ジャンル名,売上指数（千円）,シェア,商品ランク入り数
神棚,49107,68.88%,4069
その他,9336,13.10%,1918
御霊舎,6976,9.79%,173
神具セット,3835,5.38%,711
三方,796,1.12%,241
神鏡,572,0.80%,173
燈籠,465,0.65%,149
香炉,175,0.25%,131
かがり火,27,0.04%,105
