ジャンル名,売上指数（千円）,シェア,商品ランク入り数
薄削り節,5193,31.16%,990
セット・詰め合わせ,3817,22.90%,434
その他,2850,17.10%,827
仕上節,2479,14.87%,433
厚削り節,2329,13.97%,375
