ジャンル名,売上指数（千円）,シェア,商品ランク入り数
もつ鍋,16045,55.81%,1480
その他,6691,23.27%,787
水炊き,3661,12.74%,370
すき焼き,1129,3.93%,103
キムチ鍋,510,1.77%,144
きりたんぽ鍋,498,1.73%,115
ちゃんこ鍋,150,0.52%,26
石狩鍋,64,0.22%,10
