ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,14493,57.98%,0
キーホルダー,6339,25.36%,3060
携帯ストラップ,2281,9.12%,1087
ペンダント・ネックレス,874,3.50%,670
指輪,605,2.42%,428
ブレスレット,403,1.61%,308
