ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,8938,57.14%,2998
辣油・ラー油,5348,34.19%,1982
豆板醤・トウバンジャン,780,4.99%,478
甜麺醤・テンメンジャン,293,1.87%,209
辣醤・ラァジャン,283,1.81%,186
