ジャンル名,売上指数（千円）,シェア,商品ランク入り数
薄削り節,8308,30.42%,1058
その他,7013,25.68%,910
セット・詰め合わせ,4757,17.42%,499
厚削り節,3730,13.66%,440
仕上節,3504,12.83%,459
