ジャンル名,売上指数（千円）,シェア,商品ランク入り数
和風おせちセット,1685022,65.30%,8243
和洋おせちセット,305629,11.84%,2045
和洋中おせちセット,258701,10.03%,1399
洋風おせちセット,224316,8.69%,2083
中華おせちセット,95433,3.70%,478
その他,11187,0.43%,364
