ジャンル名,売上指数（千円）,シェア,商品ランク入り数
収納用品,668539,46.05%,94294
スリッパ・ルームシューズ,240665,16.58%,33533
梱包資材,201838,13.90%,25238
その他,190544,13.13%,23385
作業用手袋・軍手,128233,8.83%,22811
断熱シート,8683,0.60%,2066
キャンドルスタンド,5519,0.38%,1361
ろうそく,4570,0.31%,2158
蚊帳,3136,0.22%,694
