ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,287700,26.78%,8911
タン,175853,16.37%,6293
その他,142130,13.23%,8183
サーロイン,94909,8.83%,3571
肩ロース,70501,6.56%,3198
リブロース,57614,5.36%,1626
バラ・カルビ,55396,5.16%,4074
モモ,55065,5.13%,3731
ヒレ・シャトーブリアン,37912,3.53%,2155
ホルモン,31755,2.96%,3193
ハラミ,27072,2.52%,1790
みすじ,12979,1.21%,493
ランプ,12106,1.13%,950
レバー,6441,0.60%,627
スネ,1851,0.17%,303
ミノ,1822,0.17%,415
テール,1781,0.17%,319
ギアラ・赤センマイ,514,0.05%,0
ハチノス,476,0.04%,186
ハツ,471,0.04%,186
