ジャンル名,売上指数（千円）,シェア,商品ランク入り数
大豆イソフラボン,351569,67.72%,4851
ルテイン,105194,20.26%,5802
アスタキサンチン,29794,5.74%,1645
ポリフェノール,21297,4.10%,1489
カテキン,5186,1.00%,450
マルチファイトケミカル,4604,0.89%,228
その他,1477,0.28%,194
