ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,19200,35.29%,1593
シジミ,14596,26.83%,1133
スッポン,14457,26.57%,1029
サメ,5521,10.15%,274
卵黄,628,1.15%,92
