ジャンル名,売上指数（千円）,シェア,商品ランク入り数
タイ料理,2517,34.74%,947
南米料理,1725,23.82%,499
その他,1282,17.69%,484
セット・詰め合わせ,1103,15.23%,142
ベトナム料理,617,8.52%,384
