ジャンル名,売上指数（千円）,シェア,商品ランク入り数
セット・詰め合わせ,39602,52.98%,1580
水産物加工品,14094,18.86%,2237
フルーツ・果物,9578,12.82%,687
惣菜,5068,6.78%,874
野菜・きのこ,3898,5.22%,1136
肉加工品,2500,3.35%,638
