ジャンル名,売上指数（千円）,シェア,商品ランク入り数
トロ,35371,42.12%,921
その他,24542,29.22%,1508
赤身,18226,21.70%,1349
大トロ,5232,6.23%,230
カマ,610,0.73%,60
