ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,8721,34.46%,2706
スープ,5806,22.94%,1521
参鶏湯,4757,18.80%,872
セット・詰め合わせ,2945,11.63%,315
トッポギ,1679,6.63%,856
チヂミ,1022,4.04%,445
ナムル,252,1.00%,210
プルコギ,128,0.51%,124
