ジャンル名,売上指数（千円）,シェア,商品ランク入り数
その他,16483,39.59%,2445
ふくさ,7189,17.27%,1737
祝儀袋,6786,16.30%,3813
風呂敷,2660,6.39%,936
ウェルカムボード,2060,4.95%,191
結納品,2025,4.86%,256
のし紙,1827,4.39%,998
水引,1175,2.82%,748
香典袋,465,1.12%,357
ゲストブック,463,1.11%,179
席札,209,0.50%,164
招待状,201,0.48%,137
席次表,90,0.22%,120
