ジャンル名,売上指数（千円）,シェア,商品ランク入り数
洗濯用洗剤・柔軟剤,2263675,70.59%,74610
キッチン用洗剤,321671,10.03%,25561
除菌剤,164259,5.12%,14762
その他,110026,3.43%,8742
浴室・浴槽洗剤,84536,2.64%,12308
マルチクリーナー,81454,2.54%,11154
カビ取り剤,57799,1.80%,5816
トイレ用洗剤,54174,1.69%,12937
排水口・パイプクリーナー,32760,1.02%,4684
キッチン用漂白剤,19796,0.62%,3101
床用・カーペット用洗剤,7077,0.22%,879
さび落とし・金属磨き剤,4928,0.15%,805
ガラス・サッシ用洗剤,2584,0.08%,548
家具・木製品用洗剤,2122,0.07%,163
