ジャンル名,売上指数（千円）,シェア,商品ランク入り数
野菜スープ,3767,87.02%,566
薬膳スープ,263,6.06%,103
玄米スープ,176,4.07%,152
カプサイシンスープ,117,2.71%,122
五穀スープ,6,0.14%,96
